transaction_id,opportunity_name,product_id,store_id,quantity,selling_price,discount_amount,transaction_timestamp,transaction_date,payment_mode,sales_channel,name,stage_name,owner_id,amount,customer_id
TXN000128,Value Lifestyle Order 68,P0014,S003,5,41533,541,2026-01-24 18:56:43,2026-01-24,Net Banking,Online,Value Lifestyle Order 68,Negotiation/Review,005a3000mvJbWxwAAF,173035.0000000000000000000000,
TXN000129,Quick Accessories Order 29,P0017,S003,4,96576,4180,2026-03-27 20:09:24,2026-03-27,Cash,Store,Quick Accessories Order 29,Qualification,005a3000mvJbWxwAAF,340396.0000000000000000000000,
TXN000130,Mega Fashion Order 40,P0004,S001,2,22467,3092,2026-02-26 10:54:35,2026-02-26,Cash,Online,Mega Fashion Order 40,Proposal/Price Quote,005a3000mvJbWxwAAF,240917.0000000000000000000000,
TXN000131,Fresh Appliances Order 15,P0012,S005,2,30364,3155,2026-03-03 17:41:20,2026-03-03,Cash,Online,Fresh Appliances Order 15,Negotiation/Review,005a3000mvJbWxwAAF,415548.0000000000000000000000,001a3003WNDnnwyAYB
TXN000132,Metro Fashion Order 36,P0011,S003,3,93257,2067,2026-02-17 07:23:13,2026-02-17,Net Banking,Store,Metro Fashion Order 36,Negotiation/Review,005a3000mvJbWxwAAF,150544.0000000000000000000000,
TXN000133,Fresh Mobile Order 1,P0015,S001,1,94224,10429,2026-01-22 21:09:53,2026-01-22,Net Banking,Store,Fresh Mobile Order 1,Qualification,005a3000mvJbWxwAAF,130994.0000000000000000000000,
TXN000134,Fresh Furniture Order 53,P0004,S001,5,53754,438,2026-01-08 10:38:50,2026-01-08,Card,Store,Fresh Furniture Order 53,Proposal/Price Quote,005a3000mvJbWxwAAF,371222.0000000000000000000000,
TXN000135,Urban Lifestyle Order 46,P0004,S005,5,71302,8381,2026-02-05 18:20:21,2026-02-05,UPI,Store,Urban Lifestyle Order 46,Negotiation/Review,005a3000mvJbWxwAAF,249307.0000000000000000000000,
TXN000136,Quick Groceries Order 76,P0014,S004,5,108861,12445,2026-01-08 14:33:25,2026-01-08,Cash,Store,Quick Groceries Order 76,Closed Lost,005a3000mvJbWxwAAF,150600.0000000000000000000000,
TXN000137,Modern Mobile Order 94,P0011,S002,4,28939,2424,2026-02-05 19:34:45,2026-02-05,Card,Store,Modern Mobile Order 94,Qualification,005a3000mvJbWxwAAF,89279.0000000000000000000000,
TXN000138,Smart Mobile Order 64,P0015,S005,4,37223,3369,2026-01-18 19:28:48,2026-01-18,Net Banking,Store,Smart Mobile Order 64,Needs Analysis,005a3000mvJbWxwAAF,248547.0000000000000000000000,
TXN000139,Quick Appliances Order 82,P0005,S005,3,34106,1343,2026-01-29 10:01:33,2026-01-29,Card,Store,Quick Appliances Order 82,Qualification,005a3000mvJbWxwAAF,99420.0000000000000000000000,
TXN000140,Modern Mobile Order 93,P0017,S002,5,50435,1222,2026-01-10 03:43:21,2026-01-10,UPI,Online,Modern Mobile Order 93,Proposal/Price Quote,005a3000mvJbWxwAAF,482103.0000000000000000000000,
TXN000141,Urban Lifestyle Order 46,P0013,S001,2,26102,2772,2026-01-23 00:49:13,2026-01-23,Cash,Store,Urban Lifestyle Order 46,Negotiation/Review,005a3000mvJbWxwAAF,249307.0000000000000000000000,
TXN000142,Mega Fashion Order 40,P0018,S002,1,4191,117,2026-01-18 23:26:08,2026-01-18,UPI,Online,Mega Fashion Order 40,Proposal/Price Quote,005a3000mvJbWxwAAF,240917.0000000000000000000000,
TXN000143,Quick Groceries Order 76,P0011,S003,3,51584,2353,2026-03-06 16:18:22,2026-03-06,Cash,Store,Quick Groceries Order 76,Closed Lost,005a3000mvJbWxwAAF,150600.0000000000000000000000,
TXN000144,Quick Appliances Order 97,P0009,S004,5,26964,3049,2026-02-28 00:39:48,2026-02-28,UPI,Online,Quick Appliances Order 97,Negotiation/Review,005a3000mvJbWxwAAF,190243.0000000000000000000000,
TXN000145,Elite Fashion Order 96,P0010,S001,4,45465,2051,2026-02-16 07:01:57,2026-02-16,Net Banking,Store,Elite Fashion Order 96,Needs Analysis,005a3000mvJbWxwAAF,220130.0000000000000000000000,
TXN000146,Elite Appliances Order 73,P0006,S002,1,81394,6633,2026-01-24 05:58:59,2026-01-24,Card,Online,Elite Appliances Order 73,Negotiation/Review,005a3000mvJbWxwAAF,227481.0000000000000000000000,
TXN000147,Urban Mobile Order 3,P0017,S002,1,53177,4295,2026-01-08 17:20:46,2026-01-08,UPI,Store,Urban Mobile Order 3,Qualification,005a3000mvJbWxwAAF,429010.0000000000000000000000,
TXN000148,Smart Fashion Order 79,P0013,S003,1,74203,4582,2026-03-03 06:24:41,2026-03-03,Net Banking,Store,Smart Fashion Order 79,Negotiation/Review,005a3000mvJbWxwAAF,228240.0000000000000000000000,
TXN000149,Elite Mobile Order 14,P0007,S002,5,70946,5926,2026-02-05 20:27:59,2026-02-05,Cash,Store,Elite Mobile Order 14,Negotiation/Review,005a3000mvJbWxwAAF,199191.0000000000000000000000,
TXN000150,Quick Appliances Order 97,P0020,S001,1,4804,468,2026-02-25 10:31:52,2026-02-25,Cash,Online,Quick Appliances Order 97,Negotiation/Review,005a3000mvJbWxwAAF,190243.0000000000000000000000,
TXN000151,Royal Lifestyle Order 32,P0020,S005,2,2535,208,2026-03-12 00:26:16,2026-03-12,Cash,Online,Royal Lifestyle Order 32,Qualification,005a3000mvJbWxwAAF,340907.0000000000000000000000,
TXN000152,Urban Lifestyle Order 74,P0007,S003,2,97623,687,2026-01-21 02:28:49,2026-01-21,Net Banking,Online,Urban Lifestyle Order 74,Closed Won,005a3000mvJbWxwAAF,355125.0000000000000000000000,
TXN000153,Elite Fashion Order 86,P0015,S003,5,54415,2901,2026-01-31 19:13:10,2026-01-31,Cash,Online,Elite Fashion Order 86,Prospecting,005a3000mvJbWxwAAF,496866.0000000000000000000000,001a3003WNFlUAuAYN
TXN000154,Modern Lifestyle Order 18,P0016,S005,3,85474,7195,2026-01-01 10:11:56,2026-01-01,Card,Store,Modern Lifestyle Order 18,Closed Lost,005a3000mvJbWxwAAF,445548.0000000000000000000000,
TXN000155,Modern Lifestyle Order 18,P0002,S003,4,92779,13208,2026-03-24 10:36:23,2026-03-24,UPI,Online,Modern Lifestyle Order 18,Closed Lost,005a3000mvJbWxwAAF,445548.0000000000000000000000,
TXN000156,Urban Furniture Order 7,P0015,S005,4,10573,349,2026-01-08 19:40:33,2026-01-08,Cash,Online,Urban Furniture Order 7,Closed Won,005a3000mvJbWxwAAF,103142.0000000000000000000000,
TXN000157,Smart Fashion Order 79,P0012,S002,4,78280,694,2026-02-28 07:39:48,2026-02-28,Card,Store,Smart Fashion Order 79,Negotiation/Review,005a3000mvJbWxwAAF,228240.0000000000000000000000,
TXN000158,Prime Groceries Order 78,P0008,S004,5,94477,13963,2026-01-20 18:37:10,2026-01-20,Cash,Online,Prime Groceries Order 78,Qualification,005a3000mvJbWxwAAF,137576.0000000000000000000000,
TXN000159,Value Fashion Order 4,P0001,S005,4,65984,3855,2026-03-27 01:17:16,2026-03-27,UPI,Online,Value Fashion Order 4,Qualification,005a3000mvJbWxwAAF,153828.0000000000000000000000,
TXN000160,Smart Electronics Order 66,P0005,S001,5,28803,973,2026-01-24 15:25:10,2026-01-24,Cash,Online,Smart Electronics Order 66,Negotiation/Review,005a3000mvJbWxwAAF,484632.0000000000000000000000,
TXN000161,Quick Appliances Order 22,P0017,S003,2,63975,636,2026-01-23 17:01:13,2026-01-23,Card,Online,Quick Appliances Order 22,Closed Won,005a3000mvJbWxwAAF,320364.0000000000000000000000,
TXN000162,Value Fashion Order 95,P0011,S004,3,52811,2300,2026-01-25 00:23:48,2026-01-25,Card,Online,Value Fashion Order 95,Needs Analysis,005a3000mvJbWxwAAF,55711.0000000000000000000000,
TXN000163,Global Electronics Order 9,P0014,S002,5,113718,1123,2026-02-04 14:10:45,2026-02-04,Card,Store,Global Electronics Order 9,Closed Won,005a3000mvJbWxwAAF,177462.0000000000000000000000,
TXN000164,Global Appliances Order 88,P0003,S003,3,30371,4084,2026-03-28 11:57:16,2026-03-28,Net Banking,Store,Global Appliances Order 88,Closed Won,005a3000mvJbWxwAAF,260926.0000000000000000000000,001a3003WNGRRdEAYX
TXN000165,Elite Furniture Order 54,P0011,S004,5,65857,4945,2026-01-21 10:33:59,2026-01-21,Cash,Online,Elite Furniture Order 54,Negotiation/Review,005a3000mvJbWxwAAF,91153.0000000000000000000000,
TXN000166,Quick Furniture Order 48,P0003,S003,4,57503,1546,2026-03-19 19:14:10,2026-03-19,UPI,Online,Quick Furniture Order 48,Prospecting,005a3000mvJbWxwAAF,155664.0000000000000000000000,
TXN000167,Global Electronics Order 9,P0014,S005,5,97769,10110,2026-03-12 07:34:37,2026-03-12,Card,Online,Global Electronics Order 9,Closed Won,005a3000mvJbWxwAAF,177462.0000000000000000000000,
TXN000168,Prime Groceries Order 78,P0014,S003,5,25137,3234,2026-02-22 09:16:47,2026-02-22,Card,Online,Prime Groceries Order 78,Qualification,005a3000mvJbWxwAAF,137576.0000000000000000000000,
TXN000169,Fresh Lifestyle Order 92,P0005,S005,1,85246,8403,2026-01-18 09:27:51,2026-01-18,Card,Store,Fresh Lifestyle Order 92,Needs Analysis,005a3000mvJbWxwAAF,147370.0000000000000000000000,
TXN000170,Quick Appliances Order 82,P0015,S004,5,48905,4060,2026-01-19 03:47:26,2026-01-19,Cash,Store,Quick Appliances Order 82,Qualification,005a3000mvJbWxwAAF,99420.0000000000000000000000,
TXN000171,Fresh Appliances Order 15,P0003,S001,2,50359,2337,2026-02-24 21:43:22,2026-02-24,Cash,Online,Fresh Appliances Order 15,Negotiation/Review,005a3000mvJbWxwAAF,415548.0000000000000000000000,001a3003WNDnnwyAYB
TXN000172,Value Groceries Order 45,P0016,S001,1,112201,1940,2026-03-10 02:03:24,2026-03-10,UPI,Online,Value Groceries Order 45,Closed Won,005a3000mvJbWxwAAF,92975.0000000000000000000000,
TXN000173,Quick Groceries Order 91,P0004,S004,1,55849,1297,2026-02-16 23:59:45,2026-02-16,Cash,Store,Quick Groceries Order 91,Negotiation/Review,005a3000mvJbWxwAAF,486005.0000000000000000000000,
TXN000174,Value Groceries Order 45,P0002,S001,1,55173,497,2026-03-16 03:44:09,2026-03-16,UPI,Store,Value Groceries Order 45,Closed Won,005a3000mvJbWxwAAF,92975.0000000000000000000000,
TXN000175,Prime Fashion Order 19,P0016,S004,3,107418,13711,2026-03-14 21:25:30,2026-03-14,Cash,Online,Prime Fashion Order 19,Closed Lost,005a3000mvJbWxwAAF,493577.0000000000000000000000,
TXN000176,Quick Groceries Order 76,P0014,S003,2,24648,3350,2026-01-05 02:24:19,2026-01-05,Cash,Online,Quick Groceries Order 76,Closed Lost,005a3000mvJbWxwAAF,150600.0000000000000000000000,
TXN000177,Modern Lifestyle Order 17,P0012,S001,5,93103,3075,2026-01-09 19:31:30,2026-01-09,Card,Store,Modern Lifestyle Order 17,Closed Won,005a3000mvJbWxwAAF,161083.0000000000000000000000,
TXN000178,Urban Appliances Order 37,P0017,S005,2,104676,15440,2026-01-29 01:34:54,2026-01-29,Card,Online,Urban Appliances Order 37,Needs Analysis,005a3000mvJbWxwAAF,393869.0000000000000000000000,
TXN000179,Metro Electronics Order 67,P0013,S005,3,41564,3051,2026-01-07 13:34:41,2026-01-07,Cash,Online,Metro Electronics Order 67,Closed Won,005a3000mvJbWxwAAF,336570.0000000000000000000000,
TXN000180,Quick Groceries Order 34,P0016,S001,5,70832,9336,2026-01-11 08:23:27,2026-01-11,UPI,Store,Quick Groceries Order 34,Prospecting,005a3000mvJbWxwAAF,-5000.0000000000000000000000,
TXN000181,Value Accessories Order 12,P0004,S002,4,56911,4635,2026-01-25 22:56:57,2026-01-25,Net Banking,Store,Value Accessories Order 12,Prospecting,005a3000mvJbWxwAAF,416370.0000000000000000000000,
TXN000182,Urban Furniture Order 35,P0002,S002,1,114620,10538,2026-01-23 06:57:21,2026-01-23,UPI,Store,Urban Furniture Order 35,Negotiation/Review,005a3000mvJbWxwAAF,201980.0000000000000000000000,
TXN000183,Urban Electronics Order 62,P0003,S004,1,38873,2924,2026-02-23 19:26:30,2026-02-23,Net Banking,Online,Urban Electronics Order 62,Proposal/Price Quote,005a3000mvJbWxwAAF,127978.0000000000000000000000,
TXN000184,Urban Furniture Order 7,P0014,S004,3,31142,1835,2026-01-22 20:41:31,2026-01-22,UPI,Online,Urban Furniture Order 7,Closed Won,005a3000mvJbWxwAAF,103142.0000000000000000000000,
TXN000185,Mega Mobile Order 26,P0006,S002,4,60108,5170,2026-03-18 07:48:04,2026-03-18,Cash,Store,Mega Mobile Order 26,Needs Analysis,005a3000mvJbWxwAAF,496147.0000000000000000000000,
TXN000186,Elite Accessories Order 2,P0014,S001,2,28475,2863,2026-03-20 12:45:16,2026-03-20,Net Banking,Online,Elite Accessories Order 2,Qualification,005a3000mvJbWxwAAF,284433.0000000000000000000000,
TXN000187,Elite Furniture Order 54,P0004,S002,4,94005,5761,2026-02-17 05:01:49,2026-02-17,Card,Store,Elite Furniture Order 54,Negotiation/Review,005a3000mvJbWxwAAF,91153.0000000000000000000000,
TXN000188,Smart Mobile Order 80,P0007,S001,3,4401,604,2026-01-14 11:55:22,2026-01-14,UPI,Online,Smart Mobile Order 80,Qualification,005a3000mvJbWxwAAF,205867.0000000000000000000000,
TXN000189,Prime Fashion Order 19,P0014,S003,3,24878,796,2026-03-10 00:23:44,2026-03-10,Card,Online,Prime Fashion Order 19,Closed Lost,005a3000mvJbWxwAAF,493577.0000000000000000000000,
TXN000190,Smart Fashion Order 79,P0004,S002,1,114517,14014,2026-02-22 15:28:04,2026-02-22,Cash,Store,Smart Fashion Order 79,Negotiation/Review,005a3000mvJbWxwAAF,228240.0000000000000000000000,
TXN000191,Fresh Furniture Order 53,P0001,S002,2,76398,2950,2026-03-17 12:00:26,2026-03-17,Cash,Online,Fresh Furniture Order 53,Proposal/Price Quote,005a3000mvJbWxwAAF,371222.0000000000000000000000,
TXN000192,Royal Groceries Order 59,P0020,S003,4,118056,16501,2026-02-08 17:25:13,2026-02-08,Card,Online,Royal Groceries Order 59,Closed Won,005a3000mvJbWxwAAF,440834.0000000000000000000000,
TXN000193,Elite Appliances Order 73,P0015,S004,5,100080,1441,2026-02-19 15:40:13,2026-02-19,UPI,Online,Elite Appliances Order 73,Negotiation/Review,005a3000mvJbWxwAAF,227481.0000000000000000000000,
TXN000194,Quick Groceries Order 76,P0016,S002,-1,111403,7395,2026-03-24 06:07:49,2026-03-24,Cash,Store,Quick Groceries Order 76,Closed Lost,005a3000mvJbWxwAAF,150600.0000000000000000000000,
TXN000195,Quick Groceries Order 91,P0003,S001,5,17498,1938,2026-02-22 17:15:37,2026-02-22,UPI,Online,Quick Groceries Order 91,Negotiation/Review,005a3000mvJbWxwAAF,486005.0000000000000000000000,
TXN000196,Metro Fashion Order 30,P0017,S003,4,20178,1155,2026-02-27 18:18:38,2026-02-27,Card,Online,Metro Fashion Order 30,Qualification,005a3000mvJbWxwAAF,95685.0000000000000000000000,
TXN000197,Quick Groceries Order 76,P0016,S005,4,27733,2977,2026-03-23 10:00:36,2026-03-23,Cash,Store,Quick Groceries Order 76,Closed Lost,005a3000mvJbWxwAAF,150600.0000000000000000000000,
TXN000198,Fresh Electronics Order 75,P0016,S005,1,16629,462,2026-02-26 21:20:48,2026-02-26,Net Banking,Online,Fresh Electronics Order 75,Proposal/Price Quote,005a3000mvJbWxwAAF,134424.0000000000000000000000,
TXN000199,Elite Accessories Order 13,P0011,S005,5,42196,4369,2026-03-18 17:58:58,2026-03-18,Cash,Store,Elite Accessories Order 13,Closed Lost,005a3000mvJbWxwAAF,171218.0000000000000000000000,
TXN000200,Global Electronics Order 9,P0002,S004,3,102709,5311,2026-04-01 22:18:49,2026-04-01,Cash,Store,Global Electronics Order 9,Closed Won,005a3000mvJbWxwAAF,177462.0000000000000000000000,
TXN000201,Royal Groceries Order 59,P0017,S004,2,79819,6031,2026-01-27 12:04:34,2026-01-27,UPI,Online,Royal Groceries Order 59,Closed Won,005a3000mvJbWxwAAF,440834.0000000000000000000000,
TXN000202,Value Lifestyle Order 68,P0004,S002,5,88104,9804,2026-03-25 00:18:00,2026-03-25,Cash,Store,Value Lifestyle Order 68,Negotiation/Review,005a3000mvJbWxwAAF,173035.0000000000000000000000,
TXN000203,Royal Groceries Order 100,P0012,S004,3,98951,8156,2026-02-28 19:35:15,2026-02-28,Cash,Store,Royal Groceries Order 100,Proposal/Price Quote,005a3000mvJbWxwAAF,480148.0000000000000000000000,
TXN000204,Modern Mobile Order 93,P0005,S002,3,50882,4201,2026-03-07 15:22:52,2026-03-07,Cash,Store,Modern Mobile Order 93,Proposal/Price Quote,005a3000mvJbWxwAAF,482103.0000000000000000000000,
TXN000205,Value Groceries Order 25,P0009,S004,2,27320,3950,2026-01-12 02:34:56,2026-01-12,UPI,Online,Value Groceries Order 25,Negotiation/Review,005a3000mvJbWxwAAF,178431.0000000000000000000000,
TXN000206,Metro Groceries Order 24,P0004,S004,2,95579,9995,2026-01-24 23:53:36,2026-01-24,Card,Online,Metro Groceries Order 24,Closed Lost,005a3000mvJbWxwAAF,25957.0000000000000000000000,
TXN000207,Modern Mobile Order 93,P0018,S002,1,32825,3900,2026-02-24 22:25:20,2026-02-24,Cash,Store,Modern Mobile Order 93,Proposal/Price Quote,005a3000mvJbWxwAAF,482103.0000000000000000000000,
TXN000208,Elite Accessories Order 28,P0016,S004,2,98423,2956,2026-01-21 20:47:00,2026-01-21,Net Banking,Online,Elite Accessories Order 28,Qualification,005a3000mvJbWxwAAF,355304.0000000000000000000000,
TXN000209,Global Appliances Order 88,P0004,S004,2,119389,4044,2026-01-09 18:18:58,2026-01-09,Net Banking,Store,Global Appliances Order 88,Closed Won,005a3000mvJbWxwAAF,260926.0000000000000000000000,001a3003WNGRRdEAYX
TXN000210,Global Mobile Order 69,P0001,S005,5,50882,6830,2026-01-17 03:24:09,2026-01-17,Card,Online,Global Mobile Order 69,Negotiation/Review,005a3000mvJbWxwAAF,252452.0000000000000000000000,
TXN000211,Quick Fashion Order 41,P0008,S003,2,6881,132,2026-01-07 15:47:54,2026-01-07,Cash,Online,Quick Fashion Order 41,Closed Won,005a3000mvJbWxwAAF,410099.0000000000000000000000,
TXN000212,Mega Fashion Order 40,P0016,S004,3,5649,283,2026-02-28 16:24:05,2026-02-28,UPI,Store,Mega Fashion Order 40,Proposal/Price Quote,005a3000mvJbWxwAAF,240917.0000000000000000000000,
TXN000213,Urban Furniture Order 7,P0003,S002,4,36091,3346,2026-01-07 17:31:30,2026-01-07,UPI,Online,Urban Furniture Order 7,Closed Won,005a3000mvJbWxwAAF,103142.0000000000000000000000,
TXN000214,Prime Groceries Order 78,P0012,S001,3,72759,10421,2026-03-17 15:06:06,2026-03-17,Net Banking,Store,Prime Groceries Order 78,Qualification,005a3000mvJbWxwAAF,137576.0000000000000000000000,
TXN000215,Quick Groceries Order 91,P0014,S004,4,34065,2430,2026-01-19 13:34:33,2026-01-19,Net Banking,Store,Quick Groceries Order 91,Negotiation/Review,005a3000mvJbWxwAAF,486005.0000000000000000000000,
TXN000216,Royal Lifestyle Order 32,P0010,S002,1,61128,3102,2026-02-12 07:05:40,2026-02-12,Card,Store,Royal Lifestyle Order 32,Qualification,005a3000mvJbWxwAAF,340907.0000000000000000000000,
TXN000217,Fresh Accessories Order 50,P0004,S003,1,19065,-50,2026-01-20 11:05:57,2026-01-20,UPI,Store,Fresh Accessories Order 50,Needs Analysis,005a3000mvJbWxwAAF,460018.0000000000000000000000,
TXN000218,Modern Mobile Order 93,P0016,S003,5,80266,8152,2026-01-26 00:53:50,2026-01-26,Cash,Online,Modern Mobile Order 93,Proposal/Price Quote,005a3000mvJbWxwAAF,482103.0000000000000000000000,
TXN000219,Metro Mobile Order 38,P0002,S005,2,100282,13856,2026-01-11 20:49:08,2026-01-11,Cash,Store,Metro Mobile Order 38,Qualification,005a3000mvJbWxwAAF,491597.0000000000000000000000,
TXN000220,Modern Lifestyle Order 18,P0003,S004,4,72896,7992,2026-03-24 11:10:33,2026-03-24,UPI,Online,Modern Lifestyle Order 18,Closed Lost,005a3000mvJbWxwAAF,445548.0000000000000000000000,
TXN000221,Elite Fashion Order 96,P0006,S003,4,79125,7735,2026-02-01 03:00:50,2026-02-01,UPI,Store,Elite Fashion Order 96,Needs Analysis,005a3000mvJbWxwAAF,220130.0000000000000000000000,
TXN000222,Quick Groceries Order 34,P0005,S005,5,102182,3988,2026-02-07 12:18:21,2026-02-07,UPI,Store,Quick Groceries Order 34,Prospecting,005a3000mvJbWxwAAF,-5000.0000000000000000000000,
TXN000223,Mega Fashion Order 40,P0007,S005,5,62126,7537,2026-01-17 22:46:20,2026-01-17,Cash,Store,Mega Fashion Order 40,Proposal/Price Quote,005a3000mvJbWxwAAF,240917.0000000000000000000000,
TXN000224,Royal Lifestyle Order 84,P0008,S002,3,96324,9291,2026-02-27 11:56:19,2026-02-27,Card,Online,Royal Lifestyle Order 84,Prospecting,005a3000mvJbWxwAAF,126309.0000000000000000000000,
TXN000225,Global Appliances Order 51,P0015,S003,1,88693,3668,2026-03-25 10:16:14,2026-03-25,UPI,Store,Global Appliances Order 51,Proposal/Price Quote,005a3000mvJbWxwAAF,281686.0000000000000000000000,
TXN000226,Elite Mobile Order 14,P0009,S002,5,94289,5599,2026-02-09 17:44:03,2026-02-09,Card,Store,Elite Mobile Order 14,Negotiation/Review,005a3000mvJbWxwAAF,199191.0000000000000000000000,
TXN000227,Royal Electronics Order 72,P0001,S002,3,29972,2701,2026-03-11 13:21:36,2026-03-11,Cash,Store,Royal Electronics Order 72,Proposal/Price Quote,005a3000mvJbWxwAAF,427059.0000000000000000000000,
TXN000228,Urban Mobile Order 42,P0003,S005,1,56192,3276,2026-03-16 17:58:47,2026-03-16,Net Banking,Store,Urban Mobile Order 42,Closed Won,005a3000mvJbWxwAAF,466272.0000000000000000000000,
TXN000229,Urban Mobile Order 3,P0005,S002,2,27733,1271,2026-01-11 20:32:46,2026-01-11,Card,Store,Urban Mobile Order 3,Qualification,005a3000mvJbWxwAAF,429010.0000000000000000000000,
TXN000230,Royal Groceries Order 59,P0005,S004,1,54825,4258,2026-01-25 20:44:33,2026-01-25,Net Banking,Online,Royal Groceries Order 59,Closed Won,005a3000mvJbWxwAAF,440834.0000000000000000000000,
TXN000231,Value Groceries Order 45,P0011,S001,4,64780,6689,2026-01-23 10:14:21,2026-01-23,UPI,Store,Value Groceries Order 45,Closed Won,005a3000mvJbWxwAAF,92975.0000000000000000000000,
TXN000232,Mega Appliances Order 49,P0011,S005,2,54700,2541,2026-01-10 15:28:50,2026-01-10,UPI,Store,Mega Appliances Order 49,Proposal/Price Quote,005a3000mvJbWxwAAF,413798.0000000000000000000000,
